Date,Open,High,Low,Close,Adj_Close,Volume
2011/4/20,12266.75,12475.53027,12263.58008,12453.54004,12453.54004,203900000
2011/4/21,12453.62012,12506.05957,12447.55957,12505.99023,12505.99023,166630000
2011/4/25,12505.99023,12506.21973,12446.04981,12479.87988,12479.87988,128660000
2011/4/26,12480.86035,12613.16016,12478.13965,12595.37012,12595.37012,183980000
2011/4/27,12592.23047,12708.37012,12588.33008,12690.95996,12690.95996,160550000
2011/4/28,12689.90039,12776.13965,12674.54004,12763.30957,12763.30957,148760000
2011/4/29,12763.45996,12832.83008,12751.12988,12810.54004,12810.54004,378620000
2011/5/2,12810.16016,12876,12784.62012,12807.36035,12807.36035,150960000
2011/5/3,12806.37988,12840.66016,12749.99023,12807.50977,12807.50977,191510000
2011/5/4,12806.29004,12806.67969,12673.01953,12723.58008,12723.58008,193720000
2011/5/5,12723.65039,12724.55957,12521.28027,12584.16992,12584.16992,176950000
2011/5/6,12580.75977,12759.23047,12579.92969,12638.74023,12638.74023,168320000
2011/5/9,12637.83008,12722.07031,12620.2002,12684.67969,12684.67969,133940000
2011/5/10,12685.12988,12781.05957,12681.65039,12760.36035,12760.36035,156000000
2011/5/11,12745.87012,12748.20996,12577.20996,12630.03027,12630.03027,200680000
2011/5/12,12629.95996,12718.58008,12537.16992,12695.91992,12695.91992,216510000
2011/5/13,12695.65039,12714.5,12543.19043,12595.75,12595.75,169940000
2011/5/16,12594.76953,12642.90039,12530.80957,12548.37012,12548.37012,192310000
2011/5/17,12541.33008,12541.33008,12378.83984,12479.58008,12479.58008,192830000
2011/5/18,12471.78027,12571.15039,12443.09961,12560.17969,12560.17969,175120000
2011/5/19,12561.45996,12633.58984,12533.45996,12605.32031,12605.32031,158470000
2011/5/20,12604.71973,12604.83008,12485.86035,12512.04004,12512.04004,174980000
2011/5/23,12511.36035,12511.36035,12331.76953,12381.25977,12381.25977,150720000
2011/5/24,12381.57031,12422.54981,12350.04004,12356.20996,12356.20996,145920000
2011/5/25,12355.4502,12440.03027,12309.51953,12394.66016,12394.66016,145750000
2011/5/26,12391.62988,12441.58008,12317.91992,12402.75977,12402.75977,149070000
2011/5/27,12398.05957,12483.80957,12397.69043,12441.58008,12441.58008,126030000
2011/5/31,12443.40039,12574.29004,12443.40039,12569.79004,12569.79004,208290000
2011/6/1,12569.41016,12569.49023,12282.41992,12290.13965,12290.13965,183020000
2011/6/2,12289.61035,12306.70996,12190.54004,12248.54981,12248.54981,156370000
2011/6/3,12247.79981,12247.87012,12104.03027,12151.25977,12151.25977,157740000
2011/6/6,12151.19043,12151.49023,12070.66016,12089.95996,12089.95996,166600000
2011/6/7,12090.17969,12178.88965,12066.61035,12070.80957,12070.80957,162610000
2011/6/8,12066.26953,12098.36035,12024.25977,12048.94043,12048.94043,156870000
2011/6/9,12049.46973,12183.12012,12049.08984,12124.36035,12124.36035,149700000
2011/6/10,12124.16992,12124.84961,11937.41992,11951.91016,11951.91016,178310000
2011/6/13,11945.33008,12011.66016,11917.78027,11952.96973,11952.96973,153370000
2011/6/14,11951.37988,12120.79981,11951.37988,12076.11035,12076.11035,159620000
2011/6/15,12075.12012,12075.2002,11862.53027,11897.26953,11897.26953,182500000
2011/6/16,11896.12988,11990.01953,11875.76953,11961.51953,11961.51953,189500000
2011/6/17,11962.66016,12072.88965,11962.50977,12004.36035,12004.36035,342010000
2011/6/20,12004.28027,12099.87012,11971.29004,12080.37988,12080.37988,127250000
2011/6/21,12081.33008,12217.33008,12081.17969,12190.00977,12190.00977,147570000
2011/6/22,12189.70996,12207.99023,12105.84961,12109.66992,12109.66992,125330000
2011/6/23,12108.34961,12108.73047,11874.94043,12050,12050,206760000
2011/6/24,12049.24023,12057.19043,11925.41992,11934.58008,11934.58008,279660000
2011/6/27,11934.66016,12098.80957,11934.04981,12043.55957,12043.55957,177920000
2011/6/28,12043.55957,12190.42969,12042.28027,12188.69043,12188.69043,135050000
2011/6/29,12187.62988,12284.38965,12175.86035,12261.41992,12261.41992,158720000
2011/6/30,12262.25,12427.08984,12262.09961,12414.33984,12414.33984,179980000
2011/7/1,12414.33984,12596.12988,12404.08008,12582.76953,12582.76953,141870000
2011/7/5,12569.87012,12601.79981,12540.58008,12569.87012,12569.87012,123000000
2011/7/6,12562.46973,12643.24023,12539.20996,12626.01953,12626.01953,132330000
2011/7/7,12627.23047,12753.88965,12627.23047,12719.49023,12719.49023,153740000
2011/7/8,12717.90039,12717.90039,12567.41016,12657.2002,12657.2002,131150000
2011/7/11,12655.62012,12655.83984,12470.29981,12505.75977,12505.75977,133250000
2011/7/12,12505.54004,12570.58008,12446.87988,12446.87988,12446.87988,162640000
2011/7/13,12447.33008,12611.04004,12447.33008,12491.61035,12491.61035,139970000
2011/7/14,12491.53027,12581.98047,12414.41016,12437.12012,12437.12012,140810000
2011/7/15,12437.12012,12504.82031,12406.08984,12479.73047,12479.73047,215420000
2011/7/18,12475.11035,12475.25977,12296.23047,12385.16016,12385.16016,148950000
2011/7/19,12386.03027,12607.55957,12385.95996,12587.41992,12587.41992,167550000
2011/7/20,12583.67969,12603.50977,12546.55957,12571.91016,12571.91016,140340000
2011/7/21,12567.07031,12751.42969,12566.61035,12724.41016,12724.41016,188410000
2011/7/22,12724.70996,12740.87012,12644.19043,12681.16016,12681.16016,136760000
2011/7/25,12679.71973,12679.9502,12536.19043,12592.79981,12592.79981,128760000
2011/7/26,12592.12012,12593.40039,12489.04004,12501.29981,12501.29981,145140000
2011/7/27,12498.41992,12498.65039,12289.69043,12302.54981,12302.54981,182770000
2011/7/28,12301.71973,12384.90039,12226.83008,12240.11035,12240.11035,148710000
2011/7/29,12239.36035,12243.07031,12083.4502,12143.24023,12143.24023,230910000
2011/8/1,12144.21973,12282.41992,11998.08008,12132.49023,12132.49023,182820000
2011/8/2,12129.76953,12130.29981,11865.55957,11866.62012,11866.62012,207060000
2011/8/3,11863.74023,11904.91016,11700.33984,11896.44043,11896.44043,198220000
2011/8/4,11893.86035,11893.94043,11372.13965,11383.67969,11383.67969,300760000
2011/8/5,11383.98047,11555.41016,11139,11444.61035,11444.61035,406310000
2011/8/8,11433.92969,11434.08984,10809.84961,10809.84961,10809.84961,479980000
2011/8/9,10810.91016,11244.00977,10604.07031,11239.76953,11239.76953,431410000
2011/8/10,11228,11228,10686.49023,10719.94043,10719.94043,396300000
2011/8/11,10729.84961,11278.90039,10729.84961,11143.30957,11143.30957,393190000
2011/8/12,11143.45996,11346.66992,11142.17969,11269.01953,11269.01953,228030000
2011/8/15,11269.84961,11484.59961,11269.84961,11482.90039,11482.90039,188120000
2011/8/16,11480.48047,11488.00977,11292.62988,11405.92969,11405.92969,187800000
2011/8/17,11392.00977,11529.66992,11322.29981,11410.20996,11410.20996,171280000
2011/8/18,11406.26953,11406.5,10881.59961,10990.58008,10990.58008,308520000
2011/8/19,10989.75,11086.40039,10801.41016,10817.65039,10817.65039,336370000
2011/8/22,10820.37012,11020.54981,10820.37012,10854.65039,10854.65039,226720000
2011/8/23,10854.58008,11176.83984,10854.42969,11176.75977,11176.75977,244130000
2011/8/24,11175.78027,11331.57031,11113.04004,11320.70996,11320.70996,227380000
2011/8/25,11321.01953,11406.38965,11106.75977,11149.82031,11149.82031,255050000
2011/8/26,11149.82031,11326.42969,10929.2002,11284.54004,11284.54004,244410000
2011/8/29,11286.65039,11541.78027,11286.58008,11539.25,11539.25,177540000
2011/8/30,11532.12988,11630.07031,11429.38965,11559.9502,11559.9502,182090000
2011/8/31,11560.48047,11712.59961,11528.08008,11613.53027,11613.53027,229740000
2011/9/1,11613.29981,11716.83984,11488.45996,11493.57031,11493.57031,178110000
2011/9/2,11492.05957,11492.13965,11211.34961,11240.25977,11240.25977,174660000
2011/9/6,11237.30957,11237.45996,10932.53027,11139.29981,11139.29981,217420000
2011/9/7,11137.62988,11414.86035,11137.62988,11414.86035,11414.86035,166320000
2011/9/8,11414.86035,11477.29981,11283.74023,11295.80957,11295.80957,173040000
2011/9/9,11294.59961,11294.83008,10935.63965,10992.12988,10992.12988,228170000
2011/9/12,10990.00977,11062.03027,10824.75977,11061.12012,11061.12012,197160000
2011/9/13,11054.99023,11140.84961,10987.17969,11105.84961,11105.84961,189980000
2011/9/14,11106.83008,11386.78027,10993.83984,11246.73047,11246.73047,192600000
2011/9/15,11247.71973,11433.40039,11247.49023,11433.17969,11433.17969,172080000
2011/9/16,11433.70996,11532.46973,11407.41016,11509.08984,11509.08984,425900000
2011/9/19,11506.82031,11506.82031,11255.25,11401.00977,11401.00977,157580000
2011/9/20,11401.46973,11550.21973,11373.91992,11408.66016,11408.66016,157060000
2011/9/21,11408.58008,11447.86035,11117.28027,11124.83984,11124.83984,221860000
2011/9/22,11121.88965,11122.12012,10597.13965,10733.83008,10733.83008,306170000
2011/9/23,10732.76953,10808.49023,10638.73047,10771.48047,10771.48047,223140000
2011/9/26,10771.78027,11057.49023,10771.78027,11043.86035,11043.86035,225620000
2011/9/27,11045.23047,11369.29981,11045.23047,11190.69043,11190.69043,212700000
2011/9/28,11189.09961,11317.08008,10996.98047,11010.90039,11010.90039,172410000
2011/9/29,11012.79004,11271.13965,10965.4502,11153.98047,11153.98047,191340000
2011/9/30,11152.32031,11152.38965,10909.51953,10913.37988,10913.37988,213200000
2011/10/3,10912.09961,10979.19043,10653.33984,10655.29981,10655.29981,242870000
2011/10/4,10651.44043,10825.44043,10404.49023,10808.70996,10808.70996,267440000
2011/10/5,10800.46973,10950.88965,10738.09961,10939.9502,10939.9502,226440000
2011/10/6,10939.87012,11132.59961,10858.66992,11123.33008,11123.33008,190030000
2011/10/7,11123.41016,11232.04981,11051.12988,11103.12012,11103.12012,188080000
2011/10/10,11104.55957,11433.33008,11104.55957,11433.17969,11433.17969,144270000
2011/10/11,11432.79981,11447.86035,11365.66992,11416.29981,11416.29981,133360000
2011/10/12,11417.36035,11625.29981,11417.28027,11518.84961,11518.84961,188130000
2011/10/13,11518.08984,11518.08984,11377.82031,11478.12988,11478.12988,143990000
2011/10/14,11478.96973,11646.83008,11478.66016,11644.49023,11644.49023,133570000
2011/10/17,11643.34961,11643.34961,11378.34961,11397,11397,140360000
2011/10/18,11396.16992,11652.74023,11296.12012,11577.04981,11577.04981,201410000
2011/10/19,11577.54004,11633.7002,11469.16992,11504.62012,11504.62012,169580000
2011/10/20,11502.12988,11581.25,11391.13965,11541.78027,11541.78027,166100000
2011/10/21,11543.21973,11812.45996,11542.83984,11808.79004,11808.79004,264000000
2011/10/24,11807.95996,11940.75,11805.76953,11913.62012,11913.62012,161870000
2011/10/25,11912.62988,11912.86035,11682.51953,11706.62012,11706.62012,161450000
2011/10/26,11707.75977,11891.20996,11694.36035,11869.04004,11869.04004,183730000
2011/10/27,11872.07031,12284.30957,11872.07031,12208.54981,12208.54981,251640000
2011/10/28,12207.33984,12251.91992,12164.24023,12231.11035,12231.11035,163620000
2011/10/31,12229.21973,12229.29004,11954.41016,11955.00977,11955.00977,185790000
2011/11/1,11951.53027,11951.75977,11630.03027,11657.95996,11657.95996,218290000
2011/11/2,11658.49023,11876.83008,11658.49023,11836.04004,11836.04004,154140000
2011/11/3,11835.58984,12065.92969,11835.42969,12044.46973,12044.46973,158170000
2011/11/4,12043.41016,12043.49023,11850.30957,11983.24023,11983.24023,126150000
2011/11/7,11983.01953,12074.44043,11880.69043,12068.38965,12068.38965,122110000
2011/11/8,12055.51953,12187.50977,12002.16992,12170.17969,12170.17969,144950000
2011/11/9,12166.40039,12166.40039,11736.92969,11780.94043,11780.94043,180200000
2011/11/10,11780.03027,11961.13965,11779.87988,11893.86035,11893.86035,165250000
2011/11/11,11896.28027,12179.71973,11896.28027,12153.67969,12153.67969,134520000
2011/11/14,12153,12170.55957,12027.03027,12078.98047,12078.98047,119610000
2011/11/15,12077.91992,12165.11035,12001.25977,12096.16016,12096.16016,14510000
2011/11/16,12084.74023,12109.03027,11890.57031,11905.58984,11905.58984,166220000
2011/11/17,11905.66992,11948.42969,11676.34961,11770.73047,11770.73047,169830000
2011/11/18,11768.98047,11854.80957,11755.82031,11796.16016,11796.16016,181240000
2011/11/21,11795.54981,11795.7002,11454.07031,11547.30957,11547.30957,170960000
2011/11/22,11542.38965,11571.75,11433.96973,11493.71973,11493.71973,148570000
2011/11/23,11492.74023,11492.82031,11257.54981,11257.54981,11257.54981,152220000
2011/11/25,11251.87988,11361.46973,11231.42969,11231.65039,11231.65039,87480000
2011/11/28,11232.46973,11562.09961,11232.16016,11523.00977,11523.00977,204950000
2011/11/29,11523.00977,11624.00977,11517.04004,11555.62988,11555.62988,156950000
2011/11/30,11559.26953,12045.67969,11559.26953,12045.67969,12045.67969,286790000
2011/12/1,12046.20996,12062.63965,11974.62012,12020.03027,12020.03027,143700000
2011/12/2,12022.37012,12146.67969,12007.12012,12019.41992,12019.41992,150110000
2011/12/5,12021.54004,12186.53027,12021.45996,12097.83008,12097.83008,153830000
2011/12/6,12097.75,12215.70996,12076.70996,12150.12988,12150.12988,145920000
2011/12/7,12144.41016,12257.66992,12060.37012,12196.37012,12196.37012,168440000
2011/12/8,12195.91016,12195.91016,11966.21973,11997.7002,11997.7002,165880000
2011/12/9,11996.03027,12212.83008,11995.50977,12184.25977,12184.25977,154250000
2011/12/12,12181.08008,12181.37988,11940.86035,12021.38965,12021.38965,149050000
2011/12/13,12018.66016,12147.7002,11904.37988,11954.94043,11954.94043,171910000
2011/12/14,11949.71973,11950.01953,11786.46973,11823.48047,11823.48047,161240000
2011/12/15,11825.29004,11967.83984,11825.21973,11868.80957,11868.80957,136930000
2011/12/16,11870.25,11968.17969,11819.30957,11866.38965,11866.38965,389520000
2011/12/19,11866.54004,11925.87988,11735.19043,11766.25977,11766.25977,135170000
2011/12/20,11769.20996,12117.12988,11768.83008,12103.58008,12103.58008,165180000
2011/12/21,12103.58008,12119.7002,11999.44043,12107.74023,12107.74023,163250000
2011/12/22,12107.58984,12182.70996,12107.37012,12169.65039,12169.65039,151610000
2011/12/23,12169.87988,12297.44043,12169.79981,12294,12294,80420000
2011/12/27,12293.46973,12328.46973,12269.96973,12291.34961,12291.34961,95980000
2011/12/28,12288.84961,12299.11035,12140.16992,12151.41016,12151.41016,84010000
2011/12/29,12152.32031,12293.95996,12152.08984,12287.04004,12287.04004,8410000
2011/12/30,12286.28027,12290.05957,12213.78027,12217.55957,12217.55957,96670000
2012/1/3,12221.19043,12479.65039,12221.19043,12397.37988,12397.37988,152560000
2012/1/4,12392.45996,12430,12337.25,12418.41992,12418.41992,145130000
2012/1/5,12418.41992,12435.98047,12283.90039,12415.7002,12415.7002,158440000
2012/1/6,12407.4502,12415.24023,12332.41016,12359.91992,12359.91992,131120000
2012/1/9,12359.30957,12409.08008,12333.84961,12392.69043,12392.69043,122200000
2012/1/10,12394.50977,12514.69043,12394.50977,12462.46973,12462.46973,141230000
2012/1/11,12459.51953,12462.58008,12399.00977,12449.4502,12449.4502,130260000
2012/1/12,12449.91016,12483.7002,12385.08008,12471.01953,12471.01953,128230000
2012/1/13,12469.95996,12470.12012,12311.79004,12422.05957,12422.05957,161470000
2012/1/17,12423.12012,12573.65039,12423.12012,12482.07031,12482.07031,148670000
2012/1/18,12474.69043,12582.28027,12453.2002,12578.9502,12578.9502,154170000
2012/1/19,12578.19043,12625.79981,12563.58008,12623.98047,12623.98047,148030000
2012/1/20,12623.83008,12720.48047,12620.75977,12720.48047,12720.48047,255110000
2012/1/23,12720.25,12764.49023,12665.83008,12708.82031,12708.82031,149860000
2012/1/24,12708.37012,12708.51953,12613.54004,12675.75,12675.75,125420000
2012/1/25,12673.62988,12778.25977,12580.12012,12758.84961,12758.84961,135430000
2012/1/26,12756.95996,12841.9502,12695.16016,12734.62988,12734.62988,130840000
2012/1/27,12733.9502,12733.9502,12630.71973,12660.45996,12660.45996,164410000
2012/1/30,12659.16992,12659.32031,12529.41016,12653.71973,12653.71973,130430000
2012/1/31,12654.78027,12720.09961,12567.33008,12632.91016,12632.91016,168070000
2012/2/1,12632.75977,12784.62012,12632.75977,12716.45996,12716.45996,143500000
2012/2/2,12716.54004,12741.88965,12676.04981,12705.41016,12705.41016,114360000
2012/2/3,12705.04004,12869.9502,12704.95996,12862.23047,12862.23047,142840000
2012/2/6,12860.71973,12860.79004,12793.42969,12845.12988,12845.12988,108040000
2012/2/7,12844.37012,12903.70996,12782.57031,12878.2002,12878.2002,116150000
2012/2/8,12865.79004,12893.63965,12817.69043,12883.9502,12883.9502,138250000
2012/2/9,12884.41016,12924.70996,12846.41016,12890.45996,12890.45996,157080000
2012/2/10,12889.54981,12889.62988,12743.55957,12801.23047,12801.23047,123620000
2012/2/13,12799.11035,12887.92969,12799.11035,12874.04004,12874.04004,112240000
2012/2/14,12871.76953,12878.87988,12786.92969,12878.28027,12878.28027,120050000
2012/2/15,12864.65039,12899.46973,12753.62012,12780.9502,12780.9502,127560000
2012/2/16,12779.80957,12914,12779.58008,12904.08008,12904.08008,134450000
2012/2/17,12903.33008,12967.91992,12903.25,12949.87012,12949.87012,234650000
2012/2/21,12949.33984,13005.04004,12926.11035,12965.69043,12965.69043,164780000
2012/2/22,12966.21973,12977.91016,12914.83008,12938.66992,12938.66992,124200000
2012/2/23,12937.08008,12996.08008,12882.66992,12984.69043,12984.69043,120480000
2012/2/24,12981.2002,13013.82031,12950.58984,12982.9502,12982.9502,89440000
2012/2/27,12981.12988,13027.51953,12882.58984,12981.50977,12981.50977,143530000
2012/2/28,12976.74023,13021.50977,12952.82031,13005.12012,13005.12012,114490000
2012/2/29,13005.41992,13055.75,12929.66016,12952.07031,12952.07031,182460000
2012/3/1,12952.29004,13032.66992,12943.05957,12980.29981,12980.29981,139670000
2012/3/2,12980.75,12997.50977,12927.76953,12977.57031,12977.57031,93900000
2012/3/5,12977.33984,12977.33984,12883.91016,12962.80957,12962.80957,108630000
2012/3/6,12958.65039,12958.73047,12734.86035,12759.15039,12759.15039,142330000
2012/3/7,12756.12012,12857.73047,12751.50977,12837.33008,12837.33008,175110000
2012/3/8,12835.53027,12937.19043,12835.53027,12907.94043,12907.94043,103530000
2012/3/9,12908.62012,12968.79004,12906.42969,12922.01953,12922.01953,103240000
2012/3/12,12920.58008,12976.36035,12919.98047,12959.70996,12959.70996,100000000
2012/3/13,12953.2002,13180.40039,12953.12988,13177.67969,13177.67969,163130000
2012/3/14,13177.15039,13221.26953,13166.25,13194.09961,13194.09961,163610000
2012/3/15,13192.96973,13253.50977,13170.19043,13252.75977,13252.75977,161650000
2012/3/16,13253.50977,13289.08008,13231.4502,13232.62012,13232.62012,392620000
2012/3/19,13231.94043,13269.70996,13208.62988,13239.12988,13239.12988,147120000
2012/3/20,13238.4502,13238.4502,13123.37988,13170.19043,13170.19043,131660000
2012/3/21,13170.79004,13190.01953,13112.92969,13124.62012,13124.62012,124860000
2012/3/22,13124.40039,13124.46973,13017.41992,13046.13965,13046.13965,122060000
2012/3/23,13045.99023,13099.91016,13002.76953,13080.73047,13080.73047,129930000
2012/3/26,13082.62012,13243.86035,13082.38965,13241.62988,13241.62988,122080000
2012/3/27,13242.08984,13264.98047,13194.33008,13197.73047,13197.73047,129280000
2012/3/28,13195.38965,13212.63965,13069.25977,13126.20996,13126.20996,141540000
2012/3/29,13125.99023,13151.57031,13032.66992,13145.82031,13145.82031,136250000
2012/3/30,13147.94043,13224.49023,13147.78027,13212.04004,13212.04004,171190000
2012/4/2,13211.36035,13297.11035,13153.69043,13264.49023,13264.49023,108790000
2012/4/3,13258.95996,13265.36035,13131.20996,13199.54981,13199.54981,123980000
2012/4/4,13198.19043,13198.19043,13020.86035,13074.75,13074.75,125000000
2012/4/5,13067.17969,13088.11035,13012.45996,13060.13965,13060.13965,109530000
2012/4/9,13057.57031,13057.71973,12903.78027,12929.58984,12929.58984,105580000
2012/4/10,12929.44043,12929.58984,12710.55957,12715.92969,12715.92969,159290000
2012/4/11,12716.91992,12844.82031,12716.91992,12805.38965,12805.38965,125210000
2012/4/12,12806.4502,12986.95996,12806.29981,12986.58008,12986.58008,119780000
2012/4/13,12986.2002,12986.34961,12845.28027,12849.58984,12849.58984,140990000
2012/4/16,12850.87988,12986.76953,12850.79981,12921.41016,12921.41016,120990000
2012/4/17,12921.79004,13131.36035,12921.79004,13115.54004,13115.54004,115320000
2012/4/18,13114.55957,13114.55957,13027.49023,13032.75,13032.75,113520000
2012/4/19,13028.73047,13080.2002,12896.82031,12964.09961,12964.09961,139810000
2012/4/20,12964.48047,13082.54004,12964.25,13029.25977,13029.25977,212080000
2012/4/23,13028.2002,13028.2002,12845.58008,12927.16992,12927.16992,139370000
2012/4/24,12927.76953,13050.29981,12926.49023,13001.55957,13001.55957,134110000
2012/4/25,12997.69043,13105.7002,12993.59961,13090.71973,13090.71973,135260000
2012/4/26,13090.11035,13227.82031,13075.95996,13204.62012,13204.62012,107570000
2012/4/27,13204.7002,13266.67969,13192.20996,13228.30957,13228.30957,110850000
2012/4/30,13228.30957,13228.75977,13176.00977,13213.62988,13213.62988,127870000
2012/5/1,13214.16016,13338.66016,13174.65039,13279.32031,13279.32031,123400000
2012/5/2,13278.11035,13278.11035,13192.20996,13268.57031,13268.57031,100770000
2012/5/3,13267.58984,13284.08984,13175.63965,13206.58984,13206.58984,102090000
2012/5/4,13204.62012,13205,13022.33984,13038.26953,13038.26953,113790000
2012/5/7,13035.84961,13049.08984,12970,13008.53027,13008.53027,110080000
2012/5/8,13000.73047,13000.73047,12810.38965,12932.08984,12932.08984,138620000
2012/5/9,12921.80957,12921.80957,12748.48047,12835.05957,12835.05957,147460000
2012/5/10,12831.58008,12931.70996,12820.29981,12855.04004,12855.04004,151650000
2012/5/11,12851.79004,12918.00977,12779.28027,12820.59961,12820.59961,148370000
2012/5/14,12818.49023,12818.86035,12661.48047,12695.34961,12695.34961,143190000
2012/5/15,12695.04981,12758.42969,12608.16016,12632,12632,156060000
2012/5/16,12617.32031,12722.62988,12597.33984,12598.54981,12598.54981,143130000
2012/5/17,12598.32031,12611.41992,12440.51953,12442.49023,12442.49023,147430000
2012/5/18,12443.01953,12492.96973,12336.75977,12369.37988,12369.37988,240720000
2012/5/21,12369.15039,12508.11035,12367.71973,12504.48047,12504.48047,142110000
2012/5/22,12505.37988,12575.95996,12447.33008,12502.80957,12502.80957,133650000
2012/5/23,12501.51953,12508.29981,12311.55957,12496.15039,12496.15039,152190000
2012/5/24,12491.91016,12539.58984,12419.62988,12529.75,12529.75,126810000
2012/5/25,12530.74023,12533.12012,12421.53027,12454.83008,12454.83008,93000000
2012/5/29,12454.83008,12611.61035,12454.59961,12580.69043,12580.69043,107510000
2012/5/30,12579.01953,12579.09961,12396.40039,12419.86035,12419.86035,122830000
2012/5/31,12414.41016,12489.87012,12316.48047,12393.4502,12393.4502,205140000
2012/6/1,12391.55957,12391.62988,12107.48047,12118.57031,12118.57031,162940000
2012/6/4,12119.84961,12143.69043,12035.08984,12101.45996,12101.45996,126440000
2012/6/5,12101.08008,12147.54981,12072.16992,12127.9502,12127.9502,108970000
2012/6/6,12125,12414.79004,12125,12414.79004,12414.79004,140110000
2012/6/7,12416.53027,12555.25977,12416.53027,12460.95996,12460.95996,131150000
2012/6/8,12460.80957,12554.2002,12398.44043,12554.2002,12554.2002,111810000
2012/6/11,12553.80957,12650.46973,12398.48047,12411.23047,12411.23047,121060000
2012/6/12,12412.07031,12577.01953,12411.91016,12573.79981,12573.79981,111360000
2012/6/13,12566.37988,12598.25,12453.69043,12496.37988,12496.37988,125780000
2012/6/14,12497.88965,12698.67969,12497.66016,12651.91016,12651.91016,128640000
2012/6/15,12652.20996,12774.7002,12651.37988,12767.16992,12767.16992,284290000
2012/6/18,12767.01953,12781.92969,12696.17969,12741.82031,12741.82031,111280000
2012/6/19,12744.62012,12898.94043,12744.46973,12837.33008,12837.33008,125180000
2012/6/20,12837.09961,12877.17969,12744.91992,12824.38965,12824.38965,119110000
2012/6/21,12823.09961,12857.38965,12561.45996,12573.57031,12573.57031,146750000
2012/6/22,12574.82031,12674.08008,12574.66992,12640.78027,12640.78027,209990000
2012/6/25,12639.79981,12639.87012,12458.00977,12502.66016,12502.66016,134090000
2012/6/26,12503.57031,12576.41016,12452.03027,12534.66992,12534.66992,109270000
2012/6/27,12532.92969,12646.87012,12532.70996,12627.00977,12627.00977,97950000
2012/6/28,12626.25,12626.25,12450.16992,12602.25977,12602.25977,125870000
2012/6/29,12604.59961,12880.38965,12604.53027,12880.08984,12880.08984,191630000
2012/7/2,12879.70996,12902.12012,12795.48047,12871.38965,12871.38965,109640000
2012/7/3,12868.05957,12946.2002,12845.28027,12943.66016,12943.66016,63850000
2012/7/5,12941.84961,12961.29981,12852.24023,12896.66992,12896.66992,97800000
2012/7/6,12889.40039,12889.40039,12702.99023,12772.46973,12772.46973,96760000
2012/7/9,12772.01953,12772.01953,12686.57031,12736.29004,12736.29004,100150000
2012/7/10,12733.87012,12830.29004,12606.91016,12653.12012,12653.12012,114760000
2012/7/11,12653.04004,12661.96973,12534.33008,12604.53027,12604.53027,128420000
2012/7/12,12602.70996,12630.63965,12492.25,12573.26953,12573.26953,142760000
2012/7/13,12573.73047,12784.73047,12573.04004,12777.08984,12777.08984,121080000
2012/7/16,12776.33008,12779.58008,12690.04981,12727.20996,12727.20996,93500000
2012/7/17,12728.73047,12829.23047,12645.09961,12805.54004,12805.54004,119620000
2012/7/18,12796.98047,12921.94043,12754.61035,12908.7002,12908.7002,130070000
2012/7/19,12909.61035,12977.57031,12889.92969,12943.36035,12943.36035,139480000
2012/7/20,12942.67969,12942.83008,12810.34961,12822.57031,12822.57031,210770000
2012/7/23,12820.4502,12820.4502,12583.41016,12721.45996,12721.45996,137760000
2012/7/24,12720.92969,12730.08984,12521.83984,12617.32031,12617.32031,131530000
2012/7/25,12617.76953,12732.76953,12617.62012,12676.04981,12676.04981,127320000
2012/7/26,12680.58984,12931.21973,12680.58984,12887.92969,12887.92969,133620000
2012/7/27,12888.91016,13117.74023,12888.53027,13075.66016,13075.66016,161510000
2012/7/30,13075.34961,13128.63965,13042.84961,13073.00977,13073.00977,91730000
2012/7/31,13071.71973,13082.66016,13006.48047,13008.67969,13008.67969,125980000
2012/8/1,13007.46973,13074.83008,12951.16016,12976.12988,12976.12988,132780000
2012/8/2,12969.7002,12969.84961,12778.90039,12878.87988,12878.87988,112770000
2012/8/3,12884.82031,13133.17969,12884.82031,13096.16992,13096.16992,112390000
2012/8/6,13099.87988,13187.28027,13099.71973,13117.50977,13117.50977,84270000
2012/8/7,13118.65039,13215.96973,13118.41992,13168.59961,13168.59961,95240000
2012/8/8,13158.09961,13202.65039,13115.24023,13175.63965,13175.63965,84910000
2012/8/9,13174.73047,13200.23047,13125.08984,13165.19043,13165.19043,84350000
2012/8/10,13163.15039,13208.21973,13094.95996,13207.9502,13207.9502,86640000
2012/8/13,13204.92969,13205.00977,13112.94043,13169.42969,13169.42969,67550000
2012/8/14,13168.11035,13223.00977,13142.09961,13172.13965,13172.13965,84430000
2012/8/15,13157.46973,13192.88965,13138.23047,13164.78027,13164.78027,77130000
2012/8/16,13163.24023,13269.34961,13145.84961,13250.11035,13250.11035,114580000
2012/8/17,13251.2002,13281.32031,13244.84961,13275.2002,13275.2002,138550000
2012/8/20,13274.58008,13276.15039,13230.05957,13271.63965,13271.63965,87590000
2012/8/21,13272.09961,13330.75977,13186.59961,13203.58008,13203.58008,117060000
2012/8/22,13198.30957,13205.05957,13120.33984,13172.75977,13172.75977,111220000
2012/8/23,13171.37012,13171.37012,13046.45996,13057.45996,13057.45996,108800000
2012/8/24,13052.82031,13175.50977,13027.2002,13157.96973,13157.96973,88030000
2012/8/27,13157.74023,13176.16992,13115.45996,13124.66992,13124.66992,96070000
2012/8/28,13122.74023,13147.32031,13081.12012,13102.99023,13102.99023,81630000
